Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"LED6,12",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,286.663500,-156.165500,180.000000,top
"LED6,13",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,308.037000,-147.148500,180.000000,top
"LED6,14",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,333.925000,-175.675000,180.000000,top
"LED6,15",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,353.255000,-175.295000,180.000000,top
"LED6,16",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,372.350000,-175.400000,180.000000,top
"LED6,17",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,396.235000,-175.295000,180.000000,top
"LED6,18",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,415.285000,-175.295000,180.000000,top
"LED6,19",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,434.237500,-175.215500,180.000000,top
"LED7,1",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,46.125500,-194.265500,0.000000,top
"LED7,2",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,69.874500,-194.265500,0.000000,top
"LED7,3",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,93.750500,-194.265500,0.000000,top
"LED7,5",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,129.275000,-194.275000,0.000000,top
"LED7,6",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,165.251500,-194.265500,0.000000,top
"LED7,7",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,200.975000,-194.275000,0.000000,top
"LED7,8",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,236.625500,-194.265500,0.000000,top
"LED7,9",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,260.412000,-194.265500,0.000000,top
"LED7,10",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,284.161000,-194.265500,0.000000,top
"LED7,11",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,307.999500,-194.265500,0.000000,top
"LED7,12",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,258.135000,-175.515000,180.000000,top
"LED7,13",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,293.775500,-175.215500,180.000000,top
"LED7,14",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,334.288500,-194.392500,0.000000,top
"LED7,15",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,353.338500,-194.392500,0.000000,top
"LED7,16",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,372.388500,-194.392500,0.000000,top
"LED7,17",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,405.700000,-194.280000,0.000000,top
"LED7,18",WS2812B,SK6812MINI_3535_6028_3.2x2.8mm_Round,434.237500,-194.392500,0.000000,top
LED201,LED,LED_THT_2.54mm,286.475000,-37.675000,0.000000,top
LED202,LED,LED_THT_2.54mm,301.475000,-37.675000,0.000000,top
LED203,LED,LED_THT_2.54mm,316.475000,-37.675000,0.000000,top
RV204,Potentiometer_Bourns_PTA6043_Single_Slide,Potentiometer_Bourns_PTA6043_Single_Slide,64.221250,-44.575000,0.000000,top
RV205,Potentiometer_Bourns_PTA6043_Single_Slide,Potentiometer_Bourns_PTA6043_Single_Slide,154.804000,-44.575000,0.000000,top
RV206,Potentiometer_Bourns_PTA6043_Single_Slide,Potentiometer_Bourns_PTA6043_Single_Slide,245.291500,-44.575000,0.000000,top
"SW1,1",RotaryEncoder_x15141-Switch_RGB,RotaryEncoder_Switch_RGB,46.250000,-45.933000,-90.000000,top
"SW1,16",RotaryEncoder_x15141-Switch_RGB,RotaryEncoder_Switch_RGB,364.922000,-43.825000,0.000000,top
SW202,SW_Push,SW_PUSH_6mm_H5mm,233.125000,-37.425000,0.000000,top
